"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","CCN_3","CCA_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
4337,250,"VNM","Vietnam",28,"Hung Yên",298,"M<U+1EF9> Hào",4337,"Nhân Hòa",NA,"","Commune","Commune","",""
4338,250,"VNM","Vietnam",28,"Hung Yên",298,"M<U+1EF9> Hào",4338,"Phùng Chí Kiên",NA,"","Commune","Commune","",""
4339,250,"VNM","Vietnam",28,"Hung Yên",298,"M<U+1EF9> Hào",4339,"Phan Ðình Phùng",NA,"","Commune","Commune","",""
4340,250,"VNM","Vietnam",28,"Hung Yên",298,"M<U+1EF9> Hào",4340,"Xuân D<U+1EE5>c",NA,"","Commune","Commune","",""
4341,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4341,"Ðình Cao",NA,"","Commune","Commune","",""
4342,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4342,"Ðoàn Ðào",NA,"","Commune","Commune","",""
4343,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4343,"Minh Hoàng",NA,"","Commune","Commune","",""
4344,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4344,"Minh Tân",NA,"","Commune","Commune","",""
4345,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4345,"Minh Ti<U+1EBF>n",NA,"","Commune","Commune","",""
4346,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4346,"Nguyên Hòa",NA,"","Commune","Commune","",""
4347,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4347,"Nh<U+1EAD>t Quang",NA,"","Commune","Commune","",""
4348,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4348,"Phan Sào Nam",NA,"","Commune","Commune","",""
4349,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4349,"Quang Hung",NA,"","Commune","Commune","",""
4350,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4350,"T<U+1ED1>ng Phan",NA,"","Commune","Commune","",""
4351,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4351,"T<U+1ED1>ng Trân",NA,"","Commune","Commune","",""
4352,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4352,"Tam Ða",NA,"","Commune","Commune","",""
4353,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4353,"Ti<U+1EC1>n Ti<U+1EBF>n",NA,"","Commune","Commune","",""
4354,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>",4354,"Tr<U+1EA7>n Cao",NA,"","Townlet","Townlet","",""
4355,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4355,"Ð<U+1EE9>c Th<U+1EAF>ng",NA,"","Commune","Commune","",""
4356,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4356,"An Viên",NA,"","Commune","Commune","",""
4357,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4357,"Cuong Chính",NA,"","Commune","Commune","",""
4358,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4358,"D<U+1ECB> Ch<U+1EBF>",NA,"","Commune","Commune","",""
4359,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4359,"H<U+1ED3>ng Nam",NA,"","Commune","Commune","",""
4360,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4360,"Hung Ð<U+1EA1>o",NA,"","Commune","Commune","",""
4361,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4361,"H<U+1EA3>i Tri<U+1EC1>u",NA,"","Commune","Commune","",""
4362,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4362,"Hoàng Hanh",NA,"","Commune","Commune","",""
4363,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4363,"L<U+1EC7> Xá",NA,"","Commune","Commune","",""
4364,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4364,"Liên Phuong",NA,"","Commune","Commune","",""
4365,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4365,"Minh Phuong",NA,"","Commune","Commune","",""
4366,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4366,"Ngô Quy<U+1EC1>n",NA,"","Commune","Commune","",""
4367,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4367,"Nh<U+1EAD>t Tân",NA,"","Commune","Commune","",""
4368,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4368,"Phuong Chi<U+1EC3>u",NA,"","Commune","Commune","",""
4369,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4369,"Qu<U+1EA3>ng Châu",NA,"","Commune","Commune","",""
4370,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4370,"Tân Hung",NA,"","Commune","Commune","",""
4371,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4371,"Th<U+1EE5>y Lôi",NA,"","Commune","Commune","",""
4372,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4372,"Th<U+1EE7> Si",NA,"","Commune","Commune","",""
4373,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4373,"Thi<U+1EC7>n Phi<U+1EBF>n",NA,"","Commune","Commune","",""
4374,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4374,"Trung Dung",NA,"","Commune","Commune","",""
4375,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4375,"Trung Nghia",NA,"","Commune","Commune","",""
4376,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>",4376,"Vuong",NA,"","Townlet","Townlet","",""
4377,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4377,"C<U+1EED>u Cao",NA,"","Commune","Commune","",""
4378,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4378,"Liên Nghia",NA,"","Commune","Commune","",""
4379,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4379,"Long Hung",NA,"","Commune","Commune","",""
4380,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4380,"M<U+1EC5> S<U+1EDF>",NA,"","Commune","Commune","",""
4381,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4381,"Nghia Tr<U+1EE5>",NA,"","Commune","Commune","",""
4382,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4382,"Ph<U+1EE5>ng Công",NA,"","Commune","Commune","",""
4383,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4383,"Tân Ti<U+1EBF>n",NA,"","Commune","Commune","",""
4384,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4384,"Th<U+1EAF>ng L<U+1EE3>i",NA,"","Commune","Commune","",""
4385,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4385,"Vinh Khúc",NA,"","Commune","Commune","",""
4386,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4386,"Van Giang",NA,"","Townlet","Townlet","",""
4387,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang",4387,"Xuân Quan",NA,"","Commune","Commune","",""
4388,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4388,"Ðình Dù",NA,"","Commune","Commune","",""
4389,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4389,"Ð<U+1EA1>i Ð<U+1ED3>ng",NA,"","Commune","Commune","",""
4390,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4390,"Ch<U+1EC9> Ð<U+1EA1>o",NA,"","Commune","Commune","",""
4391,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4391,"Luong Tài",NA,"","Commune","Commune","",""
4392,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4392,"L<U+1EA1>c Ð<U+1EA1>o",NA,"","Commune","Commune","",""
4393,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4393,"L<U+1EA1>c H<U+1ED3>ng",NA,"","Commune","Commune","",""
4394,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4394,"Minh H<U+1EA3>i",NA,"","Commune","Commune","",""
4395,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4395,"Nhu Quynh",NA,"","Townlet","Townlet","",""
4396,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4396,"Tân Quang",NA,"","Commune","Commune","",""
4397,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4397,"Trung Tr<U+1EAF>c",NA,"","Commune","Commune","",""
4398,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm",4398,"Vi<U+1EC7>t Hung",NA,"","Commune","Commune","",""
4399,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4399,"Ð<U+1ED3>ng Than",NA,"","Commune","Commune","",""
4400,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4400,"Giai Ph<U+1EA1>m",NA,"","Commune","Commune","",""
4401,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4401,"Hoan Long",NA,"","Commune","Commune","",""
4402,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4402,"Lý Thu<U+1EDD>ng Ki<U+1EC7>t",NA,"","Commune","Commune","",""
4403,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4403,"Liêu Xá",NA,"","Commune","Commune","",""
4404,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4404,"Minh Châu",NA,"","Commune","Commune","",""
4405,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4405,"Ng<U+1ECD>c Long",NA,"","Commune","Commune","",""
4406,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4406,"Nghia Hi<U+1EC7>p",NA,"","Commune","Commune","",""
4407,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4407,"Tân L<U+1EAD>p",NA,"","Commune","Commune","",""
4408,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4408,"Tân Vi<U+1EC7>t",NA,"","Commune","Commune","",""
4409,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4409,"Thánh Long",NA,"","Commune","Commune","",""
4410,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4410,"Trung Hòa",NA,"","Commune","Commune","",""
4411,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4411,"Trung Hung",NA,"","Commune","Commune","",""
4412,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4412,"Viet Cuong",NA,"","Commune","Commune","",""
4413,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4413,"Yen Hòa",NA,"","Commune","Commune","",""
4414,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4414,"Yen My",NA,"","Townlet","Townlet","",""
4415,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>",4415,"Yen Phu",NA,"","Commune","Commune","",""
4416,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4416,"Bình Minh",NA,"","Commune","Commune","",""
4417,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4417,"Bình Xuyên",NA,"","Commune","Commune","",""
4418,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4418,"C<U+1ED5> Bì",NA,"","Commune","Commune","",""
4419,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4419,"H<U+1ED3>ng Khê",NA,"","Commune","Commune","",""
4420,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4420,"Hùng Th<U+1EAF>ng",NA,"","Commune","Commune","",""
4421,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4421,"Hung Th<U+1ECB>nh",NA,"","Commune","Commune","",""
4422,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4422,"K<U+1EBB> S<U+1EB7>t",NA,"","Townlet","Townlet","",""
4423,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4423,"Long Xuyên",NA,"","Commune","Commune","",""
4424,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4424,"Nhân Qu<U+1EF3>ên",NA,"","Commune","Commune","",""
4425,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4425,"Tân H<U+1ED3>ng",NA,"","Commune","Commune","",""
4426,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4426,"Tân Vi<U+1EC7>t",NA,"","Commune","Commune","",""
4427,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4427,"Thái Duong",NA,"","Commune","Commune","",""
4428,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4428,"Thái H<U+1ECD>c",NA,"","Commune","Commune","",""
4429,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4429,"Thái Hoà",NA,"","Commune","Commune","",""
4430,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4430,"Thúc Kháng",NA,"","Commune","Commune","",""
4431,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4431,"Tráng Li<U+1EC7>t",NA,"","Commune","Commune","",""
4432,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4432,"Vinh H<U+1ED3>ng",NA,"","Commune","Commune","",""
4433,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang",4433,"Vinh Tuy",NA,"","Commune","Commune","",""
4434,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4434,"Ð<U+1EE9>c Chính",NA,"","Commune","Commune","",""
4435,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4435,"Cao An",NA,"","Commune","Commune","",""
4436,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4436,"C<U+1EA9>m Ðông",NA,"","Commune","Commune","",""
4437,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4437,"C<U+1EA9>m Ð<U+1ECB>nh",NA,"","Commune","Commune","",""
4438,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4438,"C<U+1EA9>m Ði<U+1EC1>n",NA,"","Commune","Commune","",""
4439,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4439,"C<U+1EA9>m Ðoài",NA,"","Commune","Commune","",""
4440,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4440,"C<U+1EA9>m Giàng",NA,"","Townlet","Townlet","",""
4441,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4441,"C<U+1EA9>m Hung",NA,"","Commune","Commune","",""
4442,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4442,"C<U+1EA9>m Hoàng",NA,"","Commune","Commune","",""
4443,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4443,"C<U+1EA9>m Phúc",NA,"","Commune","Commune","",""
4444,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4444,"C<U+1EA9>m Son",NA,"","Commune","Commune","",""
4445,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4445,"C<U+1EA9>m Vu",NA,"","Commune","Commune","",""
4446,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4446,"C<U+1EA9>m Van",NA,"","Commune","Commune","",""
4447,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4447,"Kim Giang",NA,"","Commune","Commune","",""
4448,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4448,"Luong Ði<U+1EC1>n",NA,"","Commune","Commune","",""
4449,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4449,"Lai Cách",NA,"","Townlet","Townlet","",""
4450,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4450,"Ng<U+1ECD>c Liên",NA,"","Commune","Commune","",""
4451,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4451,"Tân Tru<U+1EDD>ng",NA,"","Commune","Commune","",""
4452,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng",4452,"Th<U+1EA1>ch L<U+1ED7>i",NA,"","Commune","Commune","",""
4453,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4453,"Ð<U+1ED3>ng L<U+1EA1>c",NA,"","Commune","Commune","",""
4454,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4454,"An L<U+1EA1>c",NA,"","Commune","Commune","",""
4455,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4455,"B<U+1EAF>c An",NA,"","Commune","Commune","",""
4456,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4456,"B<U+1EBF>n T<U+1EAF>m",NA,"","Townlet","Townlet","",""
4457,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4457,"C<U+1ED5> Thành",NA,"","Commune","Commune","",""
4458,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4458,"C<U+1ED9>ng Hòa",NA,"","Commune","Commune","",""
4459,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4459,"Chí Minh",NA,"","Commune","Commune","",""
4460,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4460,"Hung Ð<U+1EA1>o",NA,"","Commune","Commune","",""
4461,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4461,"Hoàng Hoa Thám",NA,"","Commune","Commune","",""
4462,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4462,"Hoàng Tân",NA,"","Commune","Commune","",""
4463,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4463,"Hoàng Ti<U+1EBF>n",NA,"","Commune","Commune","",""
4464,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4464,"Kênh Giang",NA,"","Commune","Commune","",""
4465,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4465,"Lê L<U+1EE3>i",NA,"","Commune","Commune","",""
4466,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4466,"Nhân Hu<U+1EC7>",NA,"","Commune","Commune","",""
4467,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4467,"Ph<U+1EA3> L<U+1EA1>i",NA,"","Townlet","Townlet","",""
4468,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4468,"Sao Ð<U+1ECF>",NA,"","Townlet","Townlet","",""
4469,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4469,"Tân Dân",NA,"","Commune","Commune","",""
4470,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4470,"Thái H<U+1ECD>c",NA,"","Commune","Commune","",""
4471,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4471,"Van Ð<U+1EE9>c",NA,"","Commune","Commune","",""
4472,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh",4472,"Van An",NA,"","Commune","Commune","",""
4473,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4473,"Ð<U+1ED3>ng Quang",NA,"","Commune","Commune","",""
4474,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4474,"Ð<U+1EE9>c Xuong",NA,"","Commune","Commune","",""
4475,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4475,"Ðoàn Thu<U+1EE3>ng",NA,"","Commune","Commune","",""
4476,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4476,"Gia Hoà",NA,"","Commune","Commune","",""
4477,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4477,"Gia Khánh",NA,"","Commune","Commune","",""
4478,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4478,"Gia L<U+1ED9>c",NA,"","Townlet","Townlet","",""
4479,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4479,"Gia Luong",NA,"","Commune","Commune","",""
4480,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4480,"Gia Tân",NA,"","Commune","Commune","",""
4481,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4481,"Gia Xuyên",NA,"","Commune","Commune","",""
4482,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4482,"H<U+1ED3>ng Hung",NA,"","Commune","Commune","",""
4483,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4483,"Hoàng Di<U+1EC7>u",NA,"","Commune","Commune","",""
4484,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4484,"Lê L<U+1EE3>i",NA,"","Commune","Commune","",""
4485,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4485,"Liên H<U+1ED3>ng",NA,"","Commune","Commune","",""
4486,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4486,"Nh<U+1EAD>t Tân",NA,"","Commune","Commune","",""
4487,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4487,"Phuong Hung",NA,"","Commune","Commune","",""
4488,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4488,"Ph<U+1EA1>m Tr<U+1EA5>n",NA,"","Commune","Commune","",""
4489,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4489,"Quang Minh",NA,"","Commune","Commune","",""
4490,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4490,"Tân H­ng",NA,"","Commune","Commune","",""
4491,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4491,"Tân Ti<U+1EBF>n",NA,"","Commune","Commune","",""
4492,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4492,"Th<U+1ED1>ng Kênh",NA,"","Commune","Commune","",""
4493,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4493,"Th<U+1ED1>ng Nh<U+1EA5>t",NA,"","Commune","Commune","",""
4494,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4494,"Th¹ch Khôi",NA,"","Commune","Commune","",""
4495,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4495,"Toàn Th<U+1EAF>ng",NA,"","Commune","Commune","",""
4496,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4496,"Trùng Khánh",NA,"","Commune","Commune","",""
4497,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c",4497,"Y<U+1EBF>t Kiêu",NA,"","Commune","Commune","",""
4498,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4498,"Bình Hàn",NA,"","Ward","Ward","",""
4499,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4499,"C<U+1EA9>m Thu<U+1EE3>ng",NA,"","Ward","Ward","",""
4500,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4500,"H<U+1EA3>i Tân",NA,"","Ward","Ward","",""
4501,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4501,"Lê  Thánh Ngh<U+1ECB>",NA,"","Ward","Ward","",""
4502,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4502,"Ng<U+1ECD>c Châu",NA,"","Ward","Ward","",""
4503,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4503,"Nguy<U+1EC5>n Trãi",NA,"","Ward","Ward","",""
4504,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4504,"Ph<U+1EA1>m Ngu Lão",NA,"","Ward","Ward","",""
4505,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4505,"Quang Trung",NA,"","Ward","Ward","",""
4506,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4506,"T<U+1EE9> Minh",NA,"","Commune","Commune","",""
4507,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4507,"Thánh Bình",NA,"","Ward","Ward","",""
4508,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4508,"Tr<U+1EA7>n Hung Ð<U+1EA1>o",NA,"","Ward","Ward","",""
4509,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4509,"Tr<U+1EA7>n Phú",NA,"","Ward","Ward","",""
4510,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong",4510,"Vi<U+1EC7>t Hoà",NA,"","Commune","Commune","",""
4511,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",309,"Kim Thành",4511,"Ð<U+1ED3>ng Gia",NA,"","Commune","Commune","",""
4512,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",309,"Kim Thành",4512,"Ð<U+1EA1>i Ð<U+1EE9>c",NA,"","Commune","Commune","",""
4513,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",309,"Kim Thành",4513,"Bình Dân",NA,"","Commune","Commune","",""
4514,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",309,"Kim Thành",4514,"C<U+1ED5> Dung",NA,"","Commune","Commune","",""
