"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
164,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",164,"B<U+1EA3>o L<U+1EA1>c","VN.CB.BC",NA,"","Huy<U+1EC7>n","District","","Bao Lac"
165,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",165,"Cao B<U+1EB1>ng","VN.CB.CB",NA,"","Thi xa","Township","","Cao Bang"
166,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",166,"Hà Qu<U+1EA3>ng","VN.CB.HQ",NA,"","Huy<U+1EC7>n","District","","Ha Quang"
167,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",167,"H<U+1EA1> Lang","VN.CB.HL",NA,"","Huy<U+1EC7>n","District","","Ha Lang"
168,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",168,"Hoà An","VN.CB.HA",NA,"","Huy<U+1EC7>n","District","","Hoa An"
169,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",169,"Nguyên Bình","VN.CB.NB",NA,"","Huy<U+1EC7>n","District","","Nguyen Binh"
170,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",170,"Ph<U+1EE5>c Hòa","VN.CB.PH",NA,"","Huy<U+1EC7>n","District","","Phuc Hoa"
171,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",171,"Qu<U+1EA3>ng Yên","VN.CB.QY",NA,"","Huy<U+1EC7>n","District","","Quang Yen"
172,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",172,"Thông Nông","VN.CB.TN",NA,"","Huy<U+1EC7>n","District","","Thong Nong"
173,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",173,"Th<U+1EA1>ch An","VN.CB.TA",NA,"","Huy<U+1EC7>n","District","","Thach An"
174,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",174,"Trà Linh","VN.CB.TL",NA,"","Huy<U+1EC7>n","District","","Tra Linh"
175,250,"VNM","Vietnam",19,"Cao B<U+1EB1>ng",175,"Trùng Khánh","VN.CB.TK",NA,"","Huy<U+1EC7>n","District","","Trung Khanh"
176,250,"VNM","Vietnam",20,"C<U+1EA7>n Tho",176,"Ô Môn","VN.CN.OM",NA,"","Huy<U+1EC7>n","District","","o Mon"
177,250,"VNM","Vietnam",20,"C<U+1EA7>n Tho",177,"Bình Th<U+1EE7>y","VN.CN.BT",NA,"","Huy<U+1EC7>n","District","","Binh Thuy"
178,250,"VNM","Vietnam",20,"C<U+1EA7>n Tho",178,"Cái Rang","VN.CN.CR",NA,"","Qu<U+1EAD>n","Urban District","","Cai Rang"
179,250,"VNM","Vietnam",20,"C<U+1EA7>n Tho",179,"C<U+1EDD> Ð<U+1ECF>","VN.CN.CD",NA,"","Huy<U+1EC7>n","District","","Co Do"
180,250,"VNM","Vietnam",20,"C<U+1EA7>n Tho",180,"Ninh Ki<U+1EC1>u","VN.CN.NK",NA,"","Qu<U+1EAD>n","Urban District","","Ninh Kieu"
181,250,"VNM","Vietnam",20,"C<U+1EA7>n Tho",181,"Phong Ði<U+1EC1>n","VN.CN.PD",NA,"","Huy<U+1EC7>n","District","","Phong Dien"
182,250,"VNM","Vietnam",20,"C<U+1EA7>n Tho",182,"Th<U+1ED1>t N<U+1ED1>t","VN.CN.TN",NA,"","Huy<U+1EC7>n","District","","Thot Not"
183,250,"VNM","Vietnam",20,"C<U+1EA7>n Tho",183,"Vinh Th<U+1EA1>nh","VN.CN.VT",NA,"","Huy<U+1EC7>n","District","","Vinh Thanh"
184,250,"VNM","Vietnam",21,"Gia Lai",184,"Ð<U+1EE9>c Co","VN.GL.DC",NA,"","Huy<U+1EC7>n","District","","Duc Co"
185,250,"VNM","Vietnam",21,"Gia Lai",185,"Ð<U+1EAF>k Ðoa","VN.GL.DD",NA,"","Huy<U+1EC7>n","District","","Dak Doa"
186,250,"VNM","Vietnam",21,"Gia Lai",186,"Ð<U+1EAF>k Po","VN.GL.DP",NA,"","Huy<U+1EC7>n","District","","Dak Po"
187,250,"VNM","Vietnam",21,"Gia Lai",187,"An Khê","VN.GL.AK",NA,"","Thi xa","Township","","An Khe"
188,250,"VNM","Vietnam",21,"Gia Lai",188,"Ayun Pa","VN.GL.AP",NA,"","Huy<U+1EC7>n","District","",""
189,250,"VNM","Vietnam",21,"Gia Lai",189,"Chu Pah","VN.GL.CH",NA,"","Huy<U+1EC7>n","District","","Chu Pah"
190,250,"VNM","Vietnam",21,"Gia Lai",190,"Chu Prông","VN.GL.CG",NA,"","Huy<U+1EC7>n","District","","Chu Prong"
191,250,"VNM","Vietnam",21,"Gia Lai",191,"Chu Sê","VN.GL.CS",NA,"","Huy<U+1EC7>n","District","","Chu Se"
192,250,"VNM","Vietnam",21,"Gia Lai",192,"Ia Grai","VN.GL.IG",NA,"","Huy<U+1EC7>n","District","","Ia Grai"
193,250,"VNM","Vietnam",21,"Gia Lai",193,"Ia Pa","VN.GL.IP",NA,"","Huy<U+1EC7>n","District","",""
194,250,"VNM","Vietnam",21,"Gia Lai",194,"K'Bang","VN.GL.KB",NA,"","Huy<U+1EC7>n","District","","Kbang"
195,250,"VNM","Vietnam",21,"Gia Lai",195,"Kông Chro","VN.GL.KC",NA,"","Huy<U+1EC7>n","District","","Kong Chro"
196,250,"VNM","Vietnam",21,"Gia Lai",196,"Krông Pa","VN.GL.KP",NA,"","Huy<U+1EC7>n","District","","Krong Pa"
197,250,"VNM","Vietnam",21,"Gia Lai",197,"Mang Yang","VN.GL.MY",NA,"","Huy<U+1EC7>n","District","",""
198,250,"VNM","Vietnam",21,"Gia Lai",198,"Phú Thi<U+1EC7>n","",NA,"","Huy<U+1EC7>n","District","",""
199,250,"VNM","Vietnam",21,"Gia Lai",199,"Pleiku","VN.GL.PL",NA,"","Than Pho","City","",""
200,250,"VNM","Vietnam",22,"Hà Giang",200,"Ð<U+1ED3>ng Van","VN.HG.DV",NA,"","Huy<U+1EC7>n","District","","Dong Van"
201,250,"VNM","Vietnam",22,"Hà Giang",201,"B<U+1EAF>c Mê","VN.HG.BM",NA,"","Huy<U+1EC7>n","District","","Bac Me"
202,250,"VNM","Vietnam",22,"Hà Giang",202,"B<U+1EAF>c Quang","VN.HG.BQ",NA,"","Huy<U+1EC7>n","District","","Bac Quang"
203,250,"VNM","Vietnam",22,"Hà Giang",203,"Hà Giang","VN.HG.HG",NA,"","Thi xa","Township","","Ha Giang"
204,250,"VNM","Vietnam",22,"Hà Giang",204,"Hoàng Su Phì","VN.HG.HS",NA,"","Huy<U+1EC7>n","District","","Hoang Su Phi"
205,250,"VNM","Vietnam",22,"Hà Giang",205,"Mèo V<U+1EA1>c","VN.HG.MV",NA,"","Huy<U+1EC7>n","District","","Meo Vac"
206,250,"VNM","Vietnam",22,"Hà Giang",206,"Quang Bình","VN.HG.QG",NA,"","Huy<U+1EC7>n","District","",""
207,250,"VNM","Vietnam",22,"Hà Giang",207,"Qu<U+1EA3>n B<U+1EA1>","VN.HG.QB",NA,"","Huy<U+1EC7>n","District","","Quan Ba"
208,250,"VNM","Vietnam",22,"Hà Giang",208,"V<U+1ECB> Xuyên","VN.HG.VX",NA,"","Huy<U+1EC7>n","District","","Vi Xuyen"
209,250,"VNM","Vietnam",22,"Hà Giang",209,"Xín M<U+1EA7>n","VN.HG.XM",NA,"","Huy<U+1EC7>n","District","","Xin Man"
210,250,"VNM","Vietnam",22,"Hà Giang",210,"Yên Minh","VN.HG.YM",NA,"","Huy<U+1EC7>n","District","","Yen Minh"
211,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",211,"<U+1EE8>ng Hoà","VN.HA.UH",NA,"","Huy<U+1EC7>n","District","","Ung Hoa"
212,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",212,"Ðông Anh","VN.HN.DA",NA,"","Huy<U+1EC7>n","District","","Dong Anh"
213,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",213,"Ð<U+1ED1>ng Ða","VN.HN.DD",NA,"","Qu<U+1EAD>n","Urban District","","Dong Da"
214,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",214,"Ðan Phu<U+1EE3>ng","VN.HA.DP",NA,"","Huy<U+1EC7>n","District","","Dan Phuong"
215,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",215,"Ba Ðình","VN.HN.BD",NA,"","Huy<U+1EC7>n","District","","Ba Dinh"
216,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",216,"Ba Vi","VN.HA.BV",NA,"","Huy<U+1EC7>n","District","",""
217,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",217,"C<U+1EA7>u Gi<U+1EA5>y","VN.HN.CG",NA,"","Huy<U+1EC7>n","District","","Cau Giay"
218,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",218,"Chuong M<U+1EF9>","VN.HA.CM",NA,"","Huy<U+1EC7>n","District","","Chuong My"
219,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",219,"Gia Lâm","VN.HN.GL",NA,"","Huy<U+1EC7>n","District","","Gia Lam"
220,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",220,"Hà Ðông","VN.HA.HG ",NA,"","Thi xa","Township","","Ha Dong"
221,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",221,"Hai Bà Trung","VN.HN.HB",NA,"","Huy<U+1EC7>n","District","","Hai Ba Trung"
222,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",222,"Hoài Ð<U+1EE9>c","VN.HA.HC",NA,"","Huy<U+1EC7>n","District","","Hoai Duc"
223,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",223,"Hoàn Ki<U+1EBF>m","VN.HN.HK",NA,"","Huy<U+1EC7>n","District","","Hoan Kiem"
224,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",224,"Hoàng Mai","VN.HN.HM",NA,"","Qu<U+1EAD>n","Urban District","","Hoang Mai"
225,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",225,"Kim Bôi","VN.HO.KB",NA,"","Huy<U+1EC7>n","District","","Kim Boi"
226,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",226,"Luong Son","VN.HO.LG",NA,"","Huy<U+1EC7>n","District","","Luong Son"
227,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",227,"Long Biên","VN.HN.LB",NA,"","Qu<U+1EAD>n","Urban District","","Long Bien"
228,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",228,"M<U+1EF9> Ð<U+1EE9>c","VN.HA.MD",NA,"","Huy<U+1EC7>n","District","","My Duc"
229,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",229,"Mê Linh","VN.VC.ML",NA,"","Huy<U+1EC7>n","District","","Me Linh"
230,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",230,"Phú Xuyên","VN.HA.PX",NA,"","Huy<U+1EC7>n","District","","Phu Xuyen"
231,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",231,"Phúc Th<U+1ECD>","VN.HA.PT",NA,"","Huy<U+1EC7>n","District","","Phuc Tho"
232,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",232,"Qu<U+1ED1>c Oai","VN.HA.QO",NA,"","Huy<U+1EC7>n","District","","Quoc Oai"
233,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",233,"Sóc Son","VN.HN.SS",NA,"","Huy<U+1EC7>n","District","","Soc Son"
234,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",234,"Son Tây","VN.HA.ST",NA,"","Thi xa","Township","","Son Tay"
235,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",235,"Tây H<U+1ED3>","VN.HN.TH",NA,"","Huy<U+1EC7>n","District","","Tay Ho"
236,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",236,"T<U+1EEB> Liêm","VN.HN.TL",NA,"","Huy<U+1EC7>n","District","","Tu Liem"
237,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",237,"Thu<U+1EDD>ng Tín","VN.HA.TN",NA,"","Huy<U+1EC7>n","District","","Thuong Tin"
238,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",238,"Thanh Oai","VN.HA.TO",NA,"","Huy<U+1EC7>n","District","",""
239,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",239,"Thanh Trì","VN.HN.TT",NA,"","Huy<U+1EC7>n","District","","Thanh Tri"
240,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",240,"Thanh Xuân","VN.HN.TX",NA,"","Huy<U+1EC7>n","District","","Thanh Xuan"
241,250,"VNM","Vietnam",23,"Hà N<U+1ED9>i",241,"Th<U+1EA1>ch Th<U+1EA5>t","VN.HA.TH",NA,"","Huy<U+1EC7>n","District","","Thach That"
242,250,"VNM","Vietnam",24,"Hà Nam",242,"Bình L<U+1EE5>c","VN.HM.BL",NA,"","Huy<U+1EC7>n","District","","Binh Luc"
243,250,"VNM","Vietnam",24,"Hà Nam",243,"Duy Tiên","VN.HM.DT",NA,"","Huy<U+1EC7>n","District","","Duy Tien"
244,250,"VNM","Vietnam",24,"Hà Nam",244,"Kim B<U+1EA3>ng","VN.HM.KB",NA,"","Huy<U+1EC7>n","District","","Kim Bang"
245,250,"VNM","Vietnam",24,"Hà Nam",245,"Lý Nhân","VN.HM.LN",NA,"","Huy<U+1EC7>n","District","","Ly Nhan"
246,250,"VNM","Vietnam",24,"Hà Nam",246,"Ph<U+1EE7> Lý","VN.HM.PL",NA,"","Thi xa","Township","","Phu Ly"
247,250,"VNM","Vietnam",24,"Hà Nam",247,"Thanh Liêm","VN.HM.TL",NA,"","Huy<U+1EC7>n","District","","Thanh Liem"
248,250,"VNM","Vietnam",25,"Hà Tinh",248,"Ð<U+1EE9>c Th<U+1ECD>","VN.HT.DT",NA,"","Huy<U+1EC7>n","District","","Duc Tho"
249,250,"VNM","Vietnam",25,"Hà Tinh",249,"Can L<U+1ED9>c","VN.HT.CL",NA,"","Huy<U+1EC7>n","District","","Can Loc"
250,250,"VNM","Vietnam",25,"Hà Tinh",250,"C<U+1EA9>m Xuyên","VN.HT.CX",NA,"","Huy<U+1EC7>n","District","","Cam Xuyen"
251,250,"VNM","Vietnam",25,"Hà Tinh",251,"Hà Tinh","VN.HT.HT",NA,"","Thi xa","Township","",""
252,250,"VNM","Vietnam",25,"Hà Tinh",252,"H<U+1ED3>ng Linh","VN.HT.HL",NA,"","Thi xa","Township","","Hong Linh"
253,250,"VNM","Vietnam",25,"Hà Tinh",253,"Huong Khê","VN.HT.HK",NA,"","Huy<U+1EC7>n","District","","Huong Khe"
254,250,"VNM","Vietnam",25,"Hà Tinh",254,"Huong Son","VN.HT.HS",NA,"","Huy<U+1EC7>n","District","","Huong Son"
255,250,"VNM","Vietnam",25,"Hà Tinh",255,"K<U+1EF3> Anh","VN.HT.KA",NA,"","Huy<U+1EC7>n","District","","Ky Anh"
256,250,"VNM","Vietnam",25,"Hà Tinh",256,"Nghi Xuân","VN.HT.NX",NA,"","Huy<U+1EC7>n","District","","Nghi Xuan"
257,250,"VNM","Vietnam",25,"Hà Tinh",257,"Th<U+1EA1>ch Hà","VN.HT.TH",NA,"","Huy<U+1EC7>n","District","","Thach Ha"
258,250,"VNM","Vietnam",25,"Hà Tinh",258,"Vu Quang","VN.HT.VQ",NA,"","Huy<U+1EC7>n","District","","Vu Quang"
259,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",259,"Bình Chánh","VN.HC.BC",NA,"","Huy<U+1EC7>n","District","","Binh Chanh"
260,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",260,"Bình Th<U+1EA1>nh","VN.HC.BH",NA,"","Qu<U+1EAD>n","Urban District","","Binh Thanh"
261,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",261,"Binh Tan","VN.HC.BT",NA,"","Qu<U+1EAD>n","Urban District","",""
262,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",262,"C<U+1EE7> Chi","VN.HC.CC",NA,"","Huy<U+1EC7>n","District","","Cu Chi"
263,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",263,"C<U+1EA7>n Gi<U+1EDD>","VN.HC.CG",NA,"","Huy<U+1EC7>n","District","","Can Gio"
264,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",264,"Gò V<U+1EA5>p","VN.HC.GV",NA,"","Qu<U+1EAD>n","Urban District","","Go Vap"
265,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",265,"Hóc Môn","VN.HC.HM",NA,"","Huy<U+1EC7>n","District","","Hoc Mon"
266,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",266,"Nhà Bè","VN.HC.NB",NA,"","Huy<U+1EC7>n","District","","Nha Be"
267,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",267,"Phú Nhu<U+1EAD>n","VN.HC.PN",NA,"","Qu<U+1EAD>n","Urban District","","Phu Nhuan"
268,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",268,"Qu<U+1EAD>n 10","VN.HC.QJ",NA,"","Qu<U+1EAD>n","Urban District","","10"
269,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",269,"Qu<U+1EAD>n 11","VN.HC.QK",NA,"","Qu<U+1EAD>n","Urban District","","11"
270,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",270,"Qu<U+1EAD>n 12","VN.HC.QL",NA,"","Qu<U+1EAD>n","Urban District","","12"
271,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",271,"Qu<U+1EAD>n 1","VN.HC.QA",NA,"","Qu<U+1EAD>n","Urban District","","1"
272,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",272,"Qu<U+1EAD>n 2","VN.HC.QB",NA,"","Qu<U+1EAD>n","Urban District","","2"
273,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",273,"Qu<U+1EAD>n 3","VN.HC.QC",NA,"","Qu<U+1EAD>n","Urban District","","3"
274,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",274,"Qu<U+1EAD>n 4","VN.HC.QD",NA,"","Qu<U+1EAD>n","Urban District","","4"
275,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",275,"Qu<U+1EAD>n 5","VN.HC.QE",NA,"","Qu<U+1EAD>n","Urban District","","5"
276,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",276,"Qu<U+1EAD>n 6","VN.HC.QF",NA,"","Qu<U+1EAD>n","Urban District","","6"
277,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",277,"Qu<U+1EAD>n 7","VN.HC.QG",NA,"","Qu<U+1EAD>n","Urban District","","7"
278,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",278,"Qu<U+1EAD>n 8","VN.HC.QH",NA,"","Qu<U+1EAD>n","Urban District","","8"
279,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",279,"Qu<U+1EAD>n 9","VN.HC.QI",NA,"","Qu<U+1EAD>n","Urban District","","9"
280,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",280,"Tân Bình","VN.HC.TB",NA,"","Qu<U+1EAD>n","Urban District","","Tan Binh"
281,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",281,"Tan Phu","VN.HC.TP",NA,"","Qu<U+1EAD>n","Urban District","",""
282,250,"VNM","Vietnam",26,"H<U+1ED3> Chí Minh city",282,"Th<U+1EE7> Ð<U+1EE9>c","VN.HC.TD",NA,"","Qu<U+1EAD>n","Urban District","","Thu Duc"
283,250,"VNM","Vietnam",27,"Hòa Bình",283,"Ðà B<U+1EAF>c","VN.HO.DR",NA,"","Huy<U+1EC7>n","District","","Ðà R<U+1EAF>c| Da Bac"
284,250,"VNM","Vietnam",27,"Hòa Bình",284,"Cao Phong","VN.HO.CP",NA,"","Huy<U+1EC7>n","District","",""
285,250,"VNM","Vietnam",27,"Hòa Bình",285,"Hòa Bình","VN.HO.HB",NA,"","Thi xa","Township","","Hoa Binh"
286,250,"VNM","Vietnam",27,"Hòa Bình",286,"K<U+1EF3> Son","VN.HO.KS",NA,"","Huy<U+1EC7>n","District","","Ky Son"
287,250,"VNM","Vietnam",27,"Hòa Bình",287,"Kim Bôi","VN.HO.KB",NA,"","Huy<U+1EC7>n","District","","Kim Boi"
288,250,"VNM","Vietnam",27,"Hòa Bình",288,"Luong Son","VN.HO.LG",NA,"","Huy<U+1EC7>n","District","","Luong Son"
289,250,"VNM","Vietnam",27,"Hòa Bình",289,"L<U+1EA1>c Son","VN.HO.LC",NA,"","Huy<U+1EC7>n","District","","Lac Son"
290,250,"VNM","Vietnam",27,"Hòa Bình",290,"L<U+1EA1>c Thu<U+1EF7>","VN.HO.LT",NA,"","Huy<U+1EC7>n","District","","Lac Thuy"
291,250,"VNM","Vietnam",27,"Hòa Bình",291,"Mai Châu","VN.HO.MC",NA,"","Huy<U+1EC7>n","District","","Mai Chau"
292,250,"VNM","Vietnam",27,"Hòa Bình",292,"Tân L<U+1EA1>c","VN.HO.TL",NA,"","Huy<U+1EC7>n","District","","Tan Lac"
293,250,"VNM","Vietnam",27,"Hòa Bình",293,"Yên Thu<U+1EF7>","VN.HO.YT",NA,"","Huy<U+1EC7>n","District","","Yen Thuy"
294,250,"VNM","Vietnam",28,"Hung Yên",294,"Ân Thi","VN.HY.AT",NA,"","Huy<U+1EC7>n","District","",""
295,250,"VNM","Vietnam",28,"Hung Yên",295,"Hung Yên","VN.HY.HY ",NA,"","Thi xa","Township","","Hung Yen"
296,250,"VNM","Vietnam",28,"Hung Yên",296,"Khoái Châu","VN.HY.KC",NA,"","Huy<U+1EC7>n","District","","Khoai Chau"
297,250,"VNM","Vietnam",28,"Hung Yên",297,"Kim Ð<U+1ED9>ng","VN.HY.KD",NA,"","Huy<U+1EC7>n","District","","Kim Dong"
298,250,"VNM","Vietnam",28,"Hung Yên",298,"M<U+1EF9> Hào","VN.HY.MH",NA,"","Huy<U+1EC7>n","District","","My Hao"
299,250,"VNM","Vietnam",28,"Hung Yên",299,"Phù C<U+1EEB>","VN.HY.PC",NA,"","Huy<U+1EC7>n","District","","Phu Cu"
300,250,"VNM","Vietnam",28,"Hung Yên",300,"Tiên L<U+1EEF>","VN.HY.TL",NA,"","Huy<U+1EC7>n","District","","Tien Lu"
301,250,"VNM","Vietnam",28,"Hung Yên",301,"Van Giang","VN.HY.VG",NA,"","Huy<U+1EC7>n","District","","Van Giang"
302,250,"VNM","Vietnam",28,"Hung Yên",302,"Van Lâm","VN.HY.VL",NA,"","Huy<U+1EC7>n","District","","Van Lam"
303,250,"VNM","Vietnam",28,"Hung Yên",303,"Yên M<U+1EF9>","VN.HY.YM",NA,"","Huy<U+1EC7>n","District","","Yen My"
304,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",304,"Bình Giang","VN.HD.BG",NA,"","Huy<U+1EC7>n","District","","Binh Giang"
305,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",305,"C<U+1EA9>m Giàng","VN.HD.CG",NA,"","Huy<U+1EC7>n","District","","Cam Giang"
306,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",306,"Chí Linh","VN.HD.CL",NA,"","Huy<U+1EC7>n","District","","Chi Linh"
307,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",307,"Gia L<U+1ED9>c","VN.HD.GL",NA,"","Huy<U+1EC7>n","District","","Gia Loc"
308,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",308,"H<U+1EA3>i Duong","VN.HD.HD",NA,"","Than Pho","City","","Hai Duong"
309,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",309,"Kim Thành","VN.HD.KT",NA,"","Huy<U+1EC7>n","District","","Kim Thanh"
310,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",310,"Kinh Môn","VN.HD.KM",NA,"","Huy<U+1EC7>n","District","","Kinh Mon"
311,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",311,"Nam Sách","VN.HD.NS",NA,"","Huy<U+1EC7>n","District","","Nam Sach"
312,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",312,"Ninh Giang","VN.HD.NG",NA,"","Huy<U+1EC7>n","District","","Ninh Giang"
313,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",313,"T<U+1EE9> K<U+1EF3>","VN.HD.TK",NA,"","Huy<U+1EC7>n","District","","Tu Ky"
314,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",314,"Thanh Hà","VN.HD.TH",NA,"","Huy<U+1EC7>n","District","","Thanh Ha"
315,250,"VNM","Vietnam",29,"H<U+1EA3>i Duong",315,"Thanh Mi<U+1EC7>n","VN.HD.TM",NA,"","Huy<U+1EC7>n","District","","Thanh Mien"
316,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",316,"Ð<U+1ED3> Son","VN.HP.DS",NA,"","Thi xa","Township","","Do Son"
317,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",317,"An Duong","VN.HP.AD",NA,"","Huy<U+1EC7>n","District","","An Duong"
318,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",318,"An Lão","VN.HP.AL",NA,"","Huy<U+1EC7>n","District","","An Lao"
319,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",319,"Bach Long Vi","VN.HP.BL",NA,"","Island","Island","",""
320,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",320,"Cát H<U+1EA3>i","VN.HP.CH",NA,"","Huy<U+1EC7>n","District","","Cat Hai"
321,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",321,"H<U+1ED3>ng Bàng","VN.HP.HB",NA,"","Huy<U+1EC7>n","District","","Hong Bang"
322,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",322,"H<U+1EA3>i An","VN.HP.HA",NA,"","Qu<U+1EAD>n","Urban District","","Hai An"
323,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",323,"Ki<U+1EBF>n An","VN.HP.KA",NA,"","Huy<U+1EC7>n","District","","Kien An"
324,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",324,"Ki<U+1EBF>n Th<U+1EE5>y","VN.HP.KT",NA,"","Huy<U+1EC7>n","District","","Kien Thuy"
325,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",325,"Lê Chân","VN.HP.LC",NA,"","Huy<U+1EC7>n","District","","Le Chan"
326,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",326,"Ngô Quy<U+1EC1>n","VN.HP.NQ",NA,"","Huy<U+1EC7>n","District","","Ngo Quyen"
327,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",327,"Th<U+1EE7>y Nguyên","VN.HP.TN",NA,"","Huy<U+1EC7>n","District","","Thuy Nguyen"
328,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",328,"Tiên Lãng","VN.HP.TL",NA,"","Huy<U+1EC7>n","District","","Tien Lang"
329,250,"VNM","Vietnam",30,"H<U+1EA3>i Phòng",329,"Vinh B<U+1EA3>o","VN.HP.VB",NA,"","Huy<U+1EC7>n","District","","Vinh Bao"
330,250,"VNM","Vietnam",31,"H<U+1EAD>u Giang",330,"Châu Thành A","VN.HU.CA",NA,"","Huy<U+1EC7>n","District","","Chau Thanh A"
331,250,"VNM","Vietnam",31,"H<U+1EAD>u Giang",331,"Châu Thành","VN.HU.CT",NA,"","Huy<U+1EC7>n","District","","Chau Thanh"
332,250,"VNM","Vietnam",31,"H<U+1EAD>u Giang",332,"Long M<U+1EF9>","VN.HU.LM",NA,"","Huy<U+1EC7>n","District","",""
